NEW_COD_STUDENT,YEAR,SEMESTER,Course_encode,COURSE_NAME,COURSE_ID
3637,2002,2T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
3637,2003,1T,898 137 416 428 722,EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04358 ICF00463 ICM00604 ICM00646 ICM00901
3637,2003,2T,580 138 416 193,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,FIEC04341 ICF00489 ICM00604 ICQ00018
3637,2004,1T,138 65 168 147 643 788,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO A TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA ECOL.EDUC.AMB.,ICF00489 ICHE00877 ICHE00885 ICM00166 ICM00653 FIEC03012
3637,2004,2T,722 197 1084 899 397 1372,FIS.EXPERIMENTAL I INGLƒS BçSICO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) COMUNICACIîN Y PRESENTACIONES EFECTIVAS INGENIERêA SANITARIA II FISIOLOG.CRUST.MOLUSCOS,ICM00901 FIEC01735 FIEC01776 FIEC04374 ICHE01065 ICHE03533
3637,2005,1T,195 461 1569 1350 1567 388,INGLƒS AVANZADO B ADM. RURAL Y COMERCIALIZACIîN SISTEMAS DE INFORMACIîN CULTIVO DE PLANCTON ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGENIERêA SANITARIA II,ICHE02675 FIEC00299 FIEC04366 FIEC04390 FIEC03459 FIEC05579
3637,2005,2T,297 84 463 227 16 407,PATRIMONIO CULTURAL PREHISPçNICO SISTEMAS DISTRIBUIDOS MARKETING ESTRATEGICO CONTABILIDAD I (1998-3) LOGêSTICA COMPORTAMIENTO ORGANIZACIONAL,ICM00158 ICHE02089 FIEC03319 FIEC05553 FIEC01578 ICHE00893
3637,2006,1T,275 155 1638 17 37,TEORêA DEL ARTE QUêMICA ORGçNICA II INGLƒS AVANZADO A PLANEAC.RECURSOS MANUFACTURA (IAPI) LOGêSTICA I,ICHE02709 FIEC02105 FIEC03046 FIEC05645 CELEX00067
3637,2006,2T,807 1639 156 15 986 123,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B LAB.DE QUêMICA ORGçNICA II PRODUCCIîN II (1997) GEOGRAFêA FêSICA Y AMBIENTAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC01545 FIEC03053 FIEC05322 FIEC05546 FIEC05355 ICHE00448
3637,2007,1T,62 18 399 63,INVESTIGACIîN DE OPERACIONES I DISE„O PARA MANUFACTURA INGENIERêA SANITARIA II INVESTIGACIîN DE OPERACIONES II,ICHE01966 FIEC02097 ICHE01545 ICHE01040
3637,2007,2T,100 154 1426 171 1211,TƒCNICAS DE IMPRESIîN DISE„O Y CONTROL DE EMPAQUE HERRAMIENTAS DE COLABORACIîN DIGITAL INGLƒS BçSICO A CONTROLES INDUSTRIALES ELƒCTRICOS,ICHE01982 FIEC05306 FIEC03392 ICHE04218 ICHE04101
3638,2002,2T,898 137 148 65 426,EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL,FIEC04358 ICF00463 ICF00471 ICHE00877 ICM00216
3638,2003,1T,137 426 416 193,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,ICF00463 ICM00216 ICM00604 ICQ00018
3638,2003,2T,898 137 416,EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL,FIEC04358 ICF00463 ICM00604
3638,2004,1T,138 168 147 643 722,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA FIS.EXPERIMENTAL I,ICF00489 ICHE00885 ICM00166 ICM00653 ICM00901
3638,2004,2T,580 195 197 397 407,DERECHO II INGLƒS AVANZADO B INGLƒS BçSICO B INGENIERêA SANITARIA II COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 ICHE02675 FIEC01735 ICHE01065 ICHE00893
3638,2005,1T,580 197 1084 276,DERECHO II INGLƒS BçSICO B TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) TEORêA DEL ARTE,FIEC04341 FIEC01735 FIEC01776 ICHE01693
3638,2005,2T,788 328 16 631,ECOL.EDUC.AMB. TEORêA DEL ARTE LOGêSTICA RECUPERACION MEJORADA,FIEC03012 FIEC04382 FIEC01578 ICHE03541
3638,2006,1T,461 1076 216 218,ADM. RURAL Y COMERCIALIZACIîN TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) INGLƒS AVANZADO A CUENTAS NACIONALES,FIEC00299 FIEC00075 FIEC01800 FIEC04622
3638,2006,2T,461 1569 787 227,ADM. RURAL Y COMERCIALIZACIîN SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. CONTABILIDAD I (1998-3),FIEC00299 FIEC04366 FIEC01552 FIEC05553
3638,2007,1T,463 227 154 462 1853,MARKETING ESTRATEGICO CONTABILIDAD I (1998-3) DISE„O Y CONTROL DE EMPAQUE MOD:EXTENS.RURAL Y COOPERAT. PROTECCIONES ELECTRICA (1998),FIEC03319 FIEC05553 FIEC05306 FIEC00745 FIEC05561
3638,2007,2T,18 1567 1638 462 292,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS AVANZADO A MOD:EXTENS.RURAL Y COOPERAT. TEORêA DEL ARTE,FIEC02097 FIEC03459 FIEC03046 FIEC00745 FIEC01099
3638,2008,1T,807 1639 460 1505 1603,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B MOD:EXTENS.RURAL Y COOPERAT. ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B,FIEC01545 FIEC03053 FIEC00679 FIEC05884 FIEC06056
3638,2008,2T,15 446 1838 2127,PRODUCCIîN II (1997) PSICOLOGêA INDUSTRIAL PROTECCIONES ELECTRICA (1998) MUESTREO Y DISE„O DE CUESTIONARIOS,FIEC05546 FIEC05603 FIEC00760 EDCOM00224
3641,2002,2T,137 148 65 426 193,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,ICF00463 ICF00471 ICHE00877 ICM00216 ICQ00018
3641,2003,1T,137 416 428 722,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,ICF00463 ICM00604 ICM00646 ICM00901
3641,2003,2T,580 898 137,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),FIEC04341 FIEC04358 ICF00463
3641,2004,1T,580 138 168 147 643,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA,FIEC04341 ICF00489 ICHE00885 ICM00166 ICM00653
3641,2004,2T,138 172 195 788 397,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B INGLƒS AVANZADO B ECOL.EDUC.AMB. INGENIERêA SANITARIA II,ICF00489 ICHE01438 ICHE02675 FIEC03012 ICHE01065
3641,2005,1T,197 84 1569 899 276,INGLƒS BçSICO B SISTEMAS DISTRIBUIDOS SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS TEORêA DEL ARTE,FIEC01735 ICHE02089 FIEC04366 FIEC04374 ICHE01693
3641,2005,2T,297 461 62 787 16,PATRIMONIO CULTURAL PREHISPçNICO ADM. RURAL Y COMERCIALIZACIîN INVESTIGACIîN DE OPERACIONES I TEC.EXP.ORAL Y ESCR. LOGêSTICA,ICM00158 FIEC00299 ICHE01966 FIEC01552 FIEC01578
3641,2006,1T,275 1567 227 17 247,TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) CONTABILIDAD I (1998-3) PLANEAC.RECURSOS MANUFACTURA (IAPI) TRANSFERENCIA DE CALOR II,ICHE02709 FIEC03459 FIEC05553 FIEC05645 FMAR04093
3641,2006,2T,463 155 1638 15 631,MARKETING ESTRATEGICO QUêMICA ORGçNICA II INGLƒS AVANZADO A PRODUCCIîN II (1997) RECUPERACION MEJORADA,FIEC03319 FIEC02105 FIEC03046 FIEC05546 ICHE03541
3641,2007,1T,100 18 154 807 1639 156,TƒCNICAS DE IMPRESIîN DISE„O PARA MANUFACTURA DISE„O Y CONTROL DE EMPAQUE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B LAB.DE QUêMICA ORGçNICA II,ICHE01982 FIEC02097 FIEC05306 FIEC01545 FIEC03053 FIEC05322
3641,2007,2T,154 399 1436 71 368,DISE„O Y CONTROL DE EMPAQUE INGENIERêA SANITARIA II HERRAMIENTAS DE COLABORACIîN DIGITAL SISTEMAS DISTRIBUIDOS INGENIERêA SANITARIA II,FIEC05306 ICHE01545 ICHE03673 ICHE04119 FIEC06064
3641,2008,1T,18 15 986 1505,DISE„O PARA MANUFACTURA PRODUCCIîN II (1997) GEOGRAFêA FêSICA Y AMBIENTAL ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC02097 FIEC05546 FIEC05355 FIEC05884
3642,2002,2T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
3642,2003,1T,137 416 428 722,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,ICF00463 ICM00604 ICM00646 ICM00901
3642,2003,2T,138 168 416 722 193,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I INGLƒS AVANZADO B,ICF00489 ICHE00885 ICM00604 ICM00901 ICQ00018
3642,2004,1T,580 147 197 328,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B TEORêA DEL ARTE,FIEC04341 ICM00166 FIEC01735 FIEC04382
3642,2004,2T,65 195 197 788 1491,INVESTIGACIîN DE OPERACIONES II INGLƒS AVANZADO B INGLƒS BçSICO B ECOL.EDUC.AMB. BIOLOGêA MARINA,ICHE00877 ICHE02675 FIEC01735 FIEC03012 FIEC05413
3642,2005,1T,461 899 1350 1076 144 38 37,ADM. RURAL Y COMERCIALIZACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS CULTIVO DE PLANCTON TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) PRODUCCIîN II (1997) LOGêSTICA I,FIEC00299 FIEC04374 FIEC04390 FIEC00075 FIEC03426 CELEX00075 CELEX00067
3642,2005,2T,463 227 16 247 407,MARKETING ESTRATEGICO CONTABILIDAD I (1998-3) LOGêSTICA TRANSFERENCIA DE CALOR II COMPORTAMIENTO ORGANIZACIONAL,FIEC03319 FIEC05553 FIEC01578 FMAR04093 ICHE00893
3642,2006,1T,787 18 227 17 631,TEC.EXP.ORAL Y ESCR. DISE„O PARA MANUFACTURA CONTABILIDAD I (1998-3) PLANEAC.RECURSOS MANUFACTURA (IAPI) RECUPERACION MEJORADA,FIEC01552 FIEC02097 FIEC05553 FIEC05645 ICHE03541
3642,2006,2T,84 1567 155 1638 15 123,SISTEMAS DISTRIBUIDOS ECOLOGêA Y EDUCACIîN AMBIENTAL (B) QUêMICA ORGçNICA II INGLƒS AVANZADO A PRODUCCIîN II (1997) EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICHE02089 FIEC03459 FIEC02105 FIEC03046 FIEC05546 ICHE00448
3642,2007,1T,1569 154 388 807 1639 156,SISTEMAS DE INFORMACIîN DISE„O Y CONTROL DE EMPAQUE INGENIERêA SANITARIA II ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B LAB.DE QUêMICA ORGçNICA II,FIEC04366 FIEC05306 FIEC05579 FIEC01545 FIEC03053 FIEC05322
3642,2007,2T,84 275 1505 71 368,SISTEMAS DISTRIBUIDOS TEORêA DEL ARTE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) SISTEMAS DISTRIBUIDOS INGENIERêA SANITARIA II,ICHE02089 ICHE02709 FIEC05884 ICHE04119 FIEC06064
3643,2002,2T,580 898 137 148 426,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216
3643,2003,1T,137 426 722 193,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I INGLƒS AVANZADO B,ICF00463 ICM00216 ICM00901 ICQ00018
3643,2004,1T,138 168 195 416 428 788,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO A INGLƒS AVANZADO B COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL ECOL.EDUC.AMB.,ICF00489 ICHE00885 ICHE02675 ICM00604 ICM00646 FIEC03012
3643,2004,2T,147 643 1569 899,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS,ICM00166 ICM00653 FIEC04366 FIEC04374
3643,2005,1T,65 197 1567 328 253 1421,INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO B ECOLOGêA Y EDUCACIîN AMBIENTAL (B) TEORêA DEL ARTE SISTEMAS TƒRMICOS I HERRAMIENTAS DE COLABORACIîN DIGITAL,ICHE00877 FIEC01735 FIEC03459 FIEC04382 FIEC05231 FIEC05405
3643,2005,2T,297 461 227 16 1491 1422,PATRIMONIO CULTURAL PREHISPçNICO ADM. RURAL Y COMERCIALIZACIîN CONTABILIDAD I (1998-3) LOGêSTICA BIOLOGêA MARINA HERRAMIENTAS DE COLABORACIîN DIGITAL,ICM00158 FIEC00299 FIEC05553 FIEC01578 FIEC05413 FIEC05421
3643,2006,1T,463 1638 17 986 1425,MARKETING ESTRATEGICO INGLƒS AVANZADO A PLANEAC.RECURSOS MANUFACTURA (IAPI) GEOGRAFêA FêSICA Y AMBIENTAL HERRAMIENTAS DE COLABORACIîN DIGITAL,FIEC03319 FIEC03046 FIEC05645 FIEC05355 FIEC05439
3643,2006,2T,807 1639 15 631 247 1423,ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B PRODUCCIîN II (1997) RECUPERACION MEJORADA TRANSFERENCIA DE CALOR II HERRAMIENTAS DE COLABORACIîN DIGITAL,FIEC01545 FIEC03053 FIEC05546 ICHE03541 FMAR04093 FIEC05470
3643,2007,1T,18 936 1149 1424,DISE„O PARA MANUFACTURA GEOQUêMICA ANçLISIS DE REDES ELƒCTRICAS II HERRAMIENTAS DE COLABORACIîN DIGITAL,FIEC02097 FIEC05488 FIEC05447 FIEC05462
3643,2007,2T,154 1505 446 407,DISE„O Y CONTROL DE EMPAQUE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) PSICOLOGêA INDUSTRIAL COMPORTAMIENTO ORGANIZACIONAL,FIEC05306 FIEC05884 FIEC05603 ICHE00893
3644,2002,2T,137 148 426 722 193,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I INGLƒS AVANZADO B,ICF00463 ICF00471 ICM00216 ICM00901 ICQ00018
3644,2003,1T,580 137 65 168 426,DERECHO II EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO A COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 ICF00463 ICHE00877 ICHE00885 ICM00216
3644,2003,2T,898 138 416 428 397,EDUCACIîN MUSICAL TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL INGENIERêA SANITARIA II,FIEC04358 ICF00489 ICM00604 ICM00646 ICHE01065
3644,2004,1T,172 195 643 788 276,INGLƒS BçSICO B INGLƒS AVANZADO B RECUPERACION MEJORADA ECOL.EDUC.AMB. TEORêA DEL ARTE,ICHE01438 ICHE02675 ICM00653 FIEC03012 ICHE01693
3644,2004,2T,147 84 1569 899 399,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA SISTEMAS DISTRIBUIDOS SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS INGENIERêA SANITARIA II,ICM00166 ICHE02089 FIEC04366 FIEC04374 ICHE01545
3644,2005,1T,138 1350 62 275,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA CULTIVO DE PLANCTON INVESTIGACIîN DE OPERACIONES I TEORêA DEL ARTE,ICF00489 FIEC04390 ICHE01966 ICHE02709
3644,2005,2T,297 197 100 227 16 631,PATRIMONIO CULTURAL PREHISPçNICO INGLƒS BçSICO B TƒCNICAS DE IMPRESIîN CONTABILIDAD I (1998-3) LOGêSTICA RECUPERACION MEJORADA,ICM00158 FIEC01735 ICHE01982 FIEC05553 FIEC01578 ICHE03541
3644,2006,1T,197 787 155 1638 17,INGLƒS BçSICO B TEC.EXP.ORAL Y ESCR. QUêMICA ORGçNICA II INGLƒS AVANZADO A PLANEAC.RECURSOS MANUFACTURA (IAPI),FIEC01735 FIEC01552 FIEC02105 FIEC03046 FIEC05645
3644,2006,2T,461 1567 807 1639 15,ADM. RURAL Y COMERCIALIZACIîN ECOLOGêA Y EDUCACIîN AMBIENTAL (B) ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B PRODUCCIîN II (1997),FIEC00299 FIEC03459 FIEC01545 FIEC03053 FIEC05546
3644,2007,1T,463 388 156 1505,MARKETING ESTRATEGICO INGENIERêA SANITARIA II LAB.DE QUêMICA ORGçNICA II ECOLOGêA Y EDUCACIîN AMBIENTAL (B),FIEC03319 FIEC05579 FIEC05322 FIEC05884
3644,2007,2T,18 154 1426 1326 446 1211,DISE„O PARA MANUFACTURA DISE„O Y CONTROL DE EMPAQUE HERRAMIENTAS DE COLABORACIîN DIGITAL DISE„O GRçFICO Y TOPOGRAFêA PSICOLOGêA INDUSTRIAL CONTROLES INDUSTRIALES ELƒCTRICOS,FIEC02097 FIEC05306 FIEC03392 ICHE03707 FIEC05603 ICHE04101
3646,2002,2T,580 898 137 148 426 722,DERECHO II EDUCACIîN MUSICAL EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,FIEC04341 FIEC04358 ICF00463 ICF00471 ICM00216 ICM00901
3646,2003,1T,137 65 426 193,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,ICF00463 ICHE00877 ICM00216 ICQ00018
3646,2003,2T,580 416 428 397,DERECHO II COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL INGENIERêA SANITARIA II,FIEC04341 ICM00604 ICM00646 ICHE01065
3646,2004,1T,580 138 416,DERECHO II TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 ICF00489 ICM00604
3646,2004,2T,168 195 428 788 123 407,INGLƒS BçSICO A INGLƒS AVANZADO B COMPORTAMIENTO ORGANIZACIONAL ECOL.EDUC.AMB. EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) COMPORTAMIENTO ORGANIZACIONAL,ICHE00885 ICHE02675 ICM00646 FIEC03012 ICHE00448 ICHE00893
3646,2005,1T,197 84 1569 899 1350 531,INGLƒS BçSICO B SISTEMAS DISTRIBUIDOS SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS CULTIVO DE PLANCTON FUNDAMENTOS DE AUDITORêA,FIEC01735 ICHE02089 FIEC04366 FIEC04374 FIEC04390 ICHE01420
3646,2005,2T,461 62 787 399 273,ADM. RURAL Y COMERCIALIZACIîN INVESTIGACIîN DE OPERACIONES I TEC.EXP.ORAL Y ESCR. INGENIERêA SANITARIA II TEORêA DEL ARTE,FIEC00299 ICHE01966 FIEC01552 ICHE01545 ICHE00604
3646,2006,1T,275 463 227 447 631 247,TEORêA DEL ARTE MARKETING ESTRATEGICO CONTABILIDAD I (1998-3) COMPORTAMIENTO ORGANIZACIONAL RECUPERACION MEJORADA TRANSFERENCIA DE CALOR II,ICHE02709 FIEC03319 FIEC05553 FIEC04655 ICHE03541 FMAR04093
3646,2006,2T,18 1567 155 1638 154 986,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) QUêMICA ORGçNICA II INGLƒS AVANZADO A DISE„O Y CONTROL DE EMPAQUE GEOGRAFêA FêSICA Y AMBIENTAL,FIEC02097 FIEC03459 FIEC02105 FIEC03046 FIEC05306 FIEC05355
3646,2007,1T,100 807 1639 156 15 1505,TƒCNICAS DE IMPRESIîN ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B LAB.DE QUêMICA ORGçNICA II PRODUCCIîN II (1997) ECOLOGêA Y EDUCACIîN AMBIENTAL (B),ICHE01982 FIEC01545 FIEC03053 FIEC05322 FIEC05546 FIEC05884
3703,2002,2T,137 148 65 426,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES II COMPORTAMIENTO ORGANIZACIONAL,ICF00463 ICF00471 ICHE00877 ICM00216
3703,2003,1T,898 138 416 428 193,EDUCACIîN MUSICAL TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,FIEC04358 ICF00489 ICM00604 ICM00646 ICQ00018
3703,2003,2T,138 416 428 722,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL FIS.EXPERIMENTAL I,ICF00489 ICM00604 ICM00646 ICM00901
3703,2004,1T,580 168 643 397 407,DERECHO II INGLƒS BçSICO A RECUPERACION MEJORADA INGENIERêA SANITARIA II COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 ICHE00885 ICM00653 ICHE01065 ICHE00893
3703,2004,2T,580 195 147 197,DERECHO II INGLƒS AVANZADO B TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INGLƒS BçSICO B,FIEC04341 ICHE02675 ICM00166 FIEC01735
3703,2005,1T,580 1084 276,DERECHO II TƒCNICAS PICTîRICAS(SIST.MOD.DIS.GRçF.) TEORêA DEL ARTE,FIEC04341 FIEC01776 ICHE01693
3703,2005,2T,788 84 463 16 247,ECOL.EDUC.AMB. SISTEMAS DISTRIBUIDOS MARKETING ESTRATEGICO LOGêSTICA TRANSFERENCIA DE CALOR II,FIEC03012 ICHE02089 FIEC03319 FIEC01578 FMAR04093
3703,2006,1T,151 62 275 787 218,TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA INVESTIGACIîN DE OPERACIONES I TEORêA DEL ARTE TEC.EXP.ORAL Y ESCR. CUENTAS NACIONALES,ICM00794 ICHE01966 ICHE02709 FIEC01552 FIEC04622
3703,2007,1T,1569 787 100 155 1638 631,SISTEMAS DE INFORMACIîN TEC.EXP.ORAL Y ESCR. TƒCNICAS DE IMPRESIîN QUêMICA ORGçNICA II INGLƒS AVANZADO A RECUPERACION MEJORADA,FIEC04366 FIEC01552 ICHE01982 FIEC02105 FIEC03046 ICHE03541
3703,2007,2T,18 1567 154 807 1639 399,DISE„O PARA MANUFACTURA ECOLOGêA Y EDUCACIîN AMBIENTAL (B) DISE„O Y CONTROL DE EMPAQUE ECOLOGêA Y EDUCACIîN AMBIENTAL (B) INGLƒS BçSICO B INGENIERêA SANITARIA II,FIEC02097 FIEC03459 FIEC05306 FIEC01545 FIEC03053 ICHE01545
3703,2008,2T,156 15 1505 42 446,LAB.DE QUêMICA ORGçNICA II PRODUCCIîN II (1997) ECOLOGêA Y EDUCACIîN AMBIENTAL (B) LOGêSTICA PSICOLOGêA INDUSTRIAL,FIEC05322 FIEC05546 FIEC05884 CELEX00109 FIEC05603
3912,2003,1T,137 148 426 193,EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL) TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL INGLƒS AVANZADO B,ICF00463 ICF00471 ICM00216 ICQ00018
3912,2003,2T,580 898 138 416 428,DERECHO II EDUCACIîN MUSICAL TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA COMPORTAMIENTO ORGANIZACIONAL COMPORTAMIENTO ORGANIZACIONAL,FIEC04341 FIEC04358 ICF00489 ICM00604 ICM00646
3912,2004,1T,168 147 643 722 788,INGLƒS BçSICO A TOXICOLOGêA Y LEGISLACIîN ALIMENTARIA RECUPERACION MEJORADA FIS.EXPERIMENTAL I ECOL.EDUC.AMB.,ICHE00885 ICM00166 ICM00653 ICM00901 FIEC03012
3912,2004,2T,65 197 1569 899 144,INVESTIGACIîN DE OPERACIONES II INGLƒS BçSICO B SISTEMAS DE INFORMACIîN COMUNICACIîN Y PRESENTACIONES EFECTIVAS EVALUACIîN Y CONTROL DE LA CALIDAD ALIMENTARIA (IAL),ICHE00877 FIEC01735 FIEC04366 FIEC04374 FIEC03426
